id,gold,pred
908387685252956161,requests_or_urgent_needs,requests_or_urgent_needs
908293155279261697,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908278149766672384,other_relevant_information,other_relevant_information
906457002385305600,other_relevant_information,other_relevant_information
908119145308450818,caution_and_advice,caution_and_advice
905750396538368000,injured_or_dead_people,other_relevant_information
908682042648547331,infrastructure_and_utility_damage,other_relevant_information
908441040754847744,sympathy_and_support,other_relevant_information
908127895012335617,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
909389028654424064,sympathy_and_support,rescue_volunteering_or_donation_effort
907587421310779392,displaced_people_and_evacuations,displaced_people_and_evacuations
908525287842865152,rescue_volunteering_or_donation_effort,not_humanitarian
908694851771826177,other_relevant_information,other_relevant_information
907375584975753222,infrastructure_and_utility_damage,infrastructure_and_utility_damage
906316897259446272,infrastructure_and_utility_damage,not_humanitarian
909179023217037312,caution_and_advice,infrastructure_and_utility_damage
905670483860914177,infrastructure_and_utility_damage,other_relevant_information
906685698966683648,sympathy_and_support,sympathy_and_support
908574607023652865,other_relevant_information,other_relevant_information
905320905030606848,displaced_people_and_evacuations,other_relevant_information
908249828831965184,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
906334823119151104,caution_and_advice,not_humanitarian
908583712857755648,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905513112748654592,caution_and_advice,caution_and_advice
907794012622520321,other_relevant_information,not_humanitarian
908030152889729025,other_relevant_information,not_humanitarian
905600666009292800,caution_and_advice,caution_and_advice
908517015618453504,not_humanitarian,other_relevant_information
908846020137590784,other_relevant_information,other_relevant_information
906816371035660288,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908282365637791744,caution_and_advice,other_relevant_information
906561381813637121,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907692147897487360,displaced_people_and_evacuations,displaced_people_and_evacuations
908319095774478342,not_humanitarian,infrastructure_and_utility_damage
908712505949790209,not_humanitarian,not_humanitarian
906590594285297664,caution_and_advice,other_relevant_information
907389735055839233,rescue_volunteering_or_donation_effort,other_relevant_information
908314673510051842,rescue_volunteering_or_donation_effort,other_relevant_information
905310753531592704,infrastructure_and_utility_damage,other_relevant_information
908337131973758976,injured_or_dead_people,injured_or_dead_people
906180467405283335,displaced_people_and_evacuations,not_humanitarian
907628574986919936,other_relevant_information,infrastructure_and_utility_damage
908121181735309312,other_relevant_information,not_humanitarian
907377311653253123,injured_or_dead_people,other_relevant_information
908556419858706432,sympathy_and_support,other_relevant_information
907784201461739523,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908831776537276416,other_relevant_information,not_humanitarian
906354635572699136,displaced_people_and_evacuations,displaced_people_and_evacuations
907963617051594753,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
907983338752929792,sympathy_and_support,not_humanitarian
908821217582436353,caution_and_advice,other_relevant_information
909428740387520512,infrastructure_and_utility_damage,infrastructure_and_utility_damage
905584908663488513,other_relevant_information,displaced_people_and_evacuations
907628546092359681,requests_or_urgent_needs,not_humanitarian
908539876118691840,rescue_volunteering_or_donation_effort,not_humanitarian
908395944206635009,not_humanitarian,other_relevant_information
906214260535111680,infrastructure_and_utility_damage,other_relevant_information
908656168028925953,other_relevant_information,other_relevant_information
906785549410869249,infrastructure_and_utility_damage,other_relevant_information
908456382088724480,not_humanitarian,not_humanitarian
909465576266915840,not_humanitarian,other_relevant_information
909405728858935296,caution_and_advice,not_humanitarian
908132306065543168,other_relevant_information,other_relevant_information
908445928394301440,other_relevant_information,not_humanitarian
905500423498452997,infrastructure_and_utility_damage,infrastructure_and_utility_damage
906290381524017152,infrastructure_and_utility_damage,not_humanitarian
908896437508943873,other_relevant_information,not_humanitarian
907545130709766144,injured_or_dead_people,injured_or_dead_people
909194516510515200,displaced_people_and_evacuations,displaced_people_and_evacuations
905503946491482113,rescue_volunteering_or_donation_effort,other_relevant_information
908351572157050881,infrastructure_and_utility_damage,other_relevant_information
907347769492475904,infrastructure_and_utility_damage,not_humanitarian
907334593405059072,injured_or_dead_people,injured_or_dead_people
905574997179191297,other_relevant_information,other_relevant_information
907701661631688705,infrastructure_and_utility_damage,not_humanitarian
906167081950990336,other_relevant_information,other_relevant_information
907565732950458369,injured_or_dead_people,not_humanitarian
906031693026312192,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
906588732576366592,caution_and_advice,caution_and_advice
908294224151445505,infrastructure_and_utility_damage,not_humanitarian
907054288437837824,infrastructure_and_utility_damage,not_humanitarian
907824744543735808,sympathy_and_support,caution_and_advice
908542300401295360,other_relevant_information,other_relevant_information
908150369460654080,caution_and_advice,not_humanitarian
906514442501939200,other_relevant_information,infrastructure_and_utility_damage
906927861394747392,other_relevant_information,not_humanitarian
909299393278353409,other_relevant_information,not_humanitarian
908254164609912833,rescue_volunteering_or_donation_effort,other_relevant_information
908488945717141504,not_humanitarian,other_relevant_information
908270599931383809,not_humanitarian,not_humanitarian
907783198272315393,displaced_people_and_evacuations,infrastructure_and_utility_damage
907972070448832513,rescue_volunteering_or_donation_effort,other_relevant_information
908133412145418240,other_relevant_information,other_relevant_information
907780114913615874,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
907696035119681538,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908080506373373956,infrastructure_and_utility_damage,not_humanitarian
906961749483560960,other_relevant_information,not_humanitarian
908495297772388352,rescue_volunteering_or_donation_effort,not_humanitarian
906528328177381377,caution_and_advice,infrastructure_and_utility_damage
906765343883853824,infrastructure_and_utility_damage,not_humanitarian
905679985440153600,infrastructure_and_utility_damage,infrastructure_and_utility_damage
909080761101426688,rescue_volunteering_or_donation_effort,not_humanitarian
908346693120389122,rescue_volunteering_or_donation_effort,other_relevant_information
906591541623492609,other_relevant_information,not_humanitarian
908869242233204736,not_humanitarian,not_humanitarian
907603384022310913,other_relevant_information,other_relevant_information
908432479010410496,rescue_volunteering_or_donation_effort,sympathy_and_support
908809164973060098,rescue_volunteering_or_donation_effort,not_humanitarian
907987062422372352,caution_and_advice,infrastructure_and_utility_damage
908397922143883264,other_relevant_information,injured_or_dead_people
908756209896792066,infrastructure_and_utility_damage,other_relevant_information
906351692140220416,displaced_people_and_evacuations,displaced_people_and_evacuations
906811715471409152,other_relevant_information,not_humanitarian
905686618962624512,infrastructure_and_utility_damage,infrastructure_and_utility_damage
909180883206332416,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908159529212420097,rescue_volunteering_or_donation_effort,other_relevant_information
908809091908112385,other_relevant_information,not_humanitarian
905579256293363712,not_humanitarian,not_humanitarian
905724409314496512,other_relevant_information,other_relevant_information
909407552433217538,requests_or_urgent_needs,requests_or_urgent_needs
908213011529310209,infrastructure_and_utility_damage,not_humanitarian
908764259215040512,other_relevant_information,other_relevant_information
908743518562242560,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908553982104166402,caution_and_advice,injured_or_dead_people
905685196296646656,injured_or_dead_people,injured_or_dead_people
907155740221165568,caution_and_advice,other_relevant_information
906584920625078272,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
909081594945839104,sympathy_and_support,sympathy_and_support
908526574525435904,sympathy_and_support,caution_and_advice
905647486546599937,other_relevant_information,not_humanitarian
906448543451373568,caution_and_advice,other_relevant_information
905886027704803328,displaced_people_and_evacuations,displaced_people_and_evacuations
909101317389504513,caution_and_advice,infrastructure_and_utility_damage
908398975811772416,not_humanitarian,other_relevant_information
908595122308370433,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908725776119422977,rescue_volunteering_or_donation_effort,not_humanitarian
908918640958992385,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907948744171175937,rescue_volunteering_or_donation_effort,not_humanitarian
906682020423720961,displaced_people_and_evacuations,not_humanitarian
909154131457204224,other_relevant_information,other_relevant_information
908910848646746112,not_humanitarian,other_relevant_information
908240162240565248,other_relevant_information,other_relevant_information
908485384677576705,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
907674105205452801,other_relevant_information,other_relevant_information
907076665309782016,infrastructure_and_utility_damage,not_humanitarian
905670462293737472,sympathy_and_support,not_humanitarian
907606172278116352,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
907597897197408257,other_relevant_information,not_humanitarian
909194688183271424,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908875586201845760,infrastructure_and_utility_damage,not_humanitarian
908010300611420160,rescue_volunteering_or_donation_effort,other_relevant_information
908152764093620224,sympathy_and_support,not_humanitarian
905527566064381952,not_humanitarian,other_relevant_information
906011585239326720,sympathy_and_support,not_humanitarian
907945707658792962,rescue_volunteering_or_donation_effort,other_relevant_information
908162302804983808,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908733433907642368,rescue_volunteering_or_donation_effort,not_humanitarian
908479724799746048,infrastructure_and_utility_damage,other_relevant_information
908782965269962752,rescue_volunteering_or_donation_effort,not_humanitarian
908126681503854593,other_relevant_information,other_relevant_information
905928752080793604,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908318466754543616,infrastructure_and_utility_damage,infrastructure_and_utility_damage
906112105027338240,displaced_people_and_evacuations,displaced_people_and_evacuations
908414558385180673,rescue_volunteering_or_donation_effort,not_humanitarian
907697004440059906,infrastructure_and_utility_damage,caution_and_advice
908801627431325696,infrastructure_and_utility_damage,other_relevant_information
907539008716189697,injured_or_dead_people,not_humanitarian
905342049708380160,other_relevant_information,displaced_people_and_evacuations
908508087807553537,rescue_volunteering_or_donation_effort,other_relevant_information
907160179959103488,infrastructure_and_utility_damage,not_humanitarian
909157403903610880,infrastructure_and_utility_damage,not_humanitarian
907985502741188608,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908449786507943936,other_relevant_information,other_relevant_information
908517659905363968,other_relevant_information,infrastructure_and_utility_damage
907330197686505472,injured_or_dead_people,injured_or_dead_people
907215832043872256,infrastructure_and_utility_damage,displaced_people_and_evacuations
907917090757132288,infrastructure_and_utility_damage,rescue_volunteering_or_donation_effort
909387493358886920,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908790653475282947,rescue_volunteering_or_donation_effort,other_relevant_information
909384738590400512,other_relevant_information,requests_or_urgent_needs
905416255288594432,other_relevant_information,other_relevant_information
908687498095714311,not_humanitarian,other_relevant_information
905885879373352960,caution_and_advice,other_relevant_information
908481711532539904,infrastructure_and_utility_damage,other_relevant_information
908426802368012289,rescue_volunteering_or_donation_effort,other_relevant_information
905911106039894017,sympathy_and_support,sympathy_and_support
906198679731802117,other_relevant_information,not_humanitarian
907588333487972352,infrastructure_and_utility_damage,other_relevant_information
907476614791000065,not_humanitarian,not_humanitarian
905515451941257216,other_relevant_information,other_relevant_information
908314391665414144,injured_or_dead_people,injured_or_dead_people
905893771778424837,other_relevant_information,not_humanitarian
908137818060460032,other_relevant_information,other_relevant_information
905376322708439040,not_humanitarian,injured_or_dead_people
908358834678370304,infrastructure_and_utility_damage,not_humanitarian
909471984148520960,other_relevant_information,not_humanitarian
908121301805621248,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907705430465552384,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907955073904394240,infrastructure_and_utility_damage,not_humanitarian
906123103759212545,sympathy_and_support,sympathy_and_support
908012973834358785,injured_or_dead_people,infrastructure_and_utility_damage
908685618800185344,infrastructure_and_utility_damage,other_relevant_information
905685616591077376,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907954789887074305,other_relevant_information,other_relevant_information
907334598631321600,other_relevant_information,not_humanitarian
905360425629384705,sympathy_and_support,other_relevant_information
906472975876202497,sympathy_and_support,sympathy_and_support
906039321626460160,rescue_volunteering_or_donation_effort,other_relevant_information
905585168227868672,other_relevant_information,other_relevant_information
906069292143312896,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908172801407836161,other_relevant_information,other_relevant_information
905594307465400320,other_relevant_information,requests_or_urgent_needs
908704141731618817,infrastructure_and_utility_damage,not_humanitarian
908891181232275456,displaced_people_and_evacuations,displaced_people_and_evacuations
907267246313132032,caution_and_advice,other_relevant_information
908772591007158272,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
907981468718321666,other_relevant_information,other_relevant_information
908888533766721538,sympathy_and_support,sympathy_and_support
908668380030234625,sympathy_and_support,injured_or_dead_people
905433295529185280,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908695053249458176,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908767638586880000,caution_and_advice,rescue_volunteering_or_donation_effort
908948249112748032,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907350411954270209,rescue_volunteering_or_donation_effort,not_humanitarian
909500995343912960,not_humanitarian,other_relevant_information
908492880301510657,caution_and_advice,caution_and_advice
909266024922533889,injured_or_dead_people,injured_or_dead_people
907324861701390338,not_humanitarian,not_humanitarian
907182488979738624,rescue_volunteering_or_donation_effort,not_humanitarian
905720618364145664,injured_or_dead_people,other_relevant_information
905910260787019777,infrastructure_and_utility_damage,other_relevant_information
906249206167425024,not_humanitarian,not_humanitarian
907988549374328833,injured_or_dead_people,other_relevant_information
906507923232346112,displaced_people_and_evacuations,displaced_people_and_evacuations
905625327061393408,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908699035887955968,other_relevant_information,not_humanitarian
907166490788548608,displaced_people_and_evacuations,displaced_people_and_evacuations
907872089507602433,infrastructure_and_utility_damage,not_humanitarian
905691867613978624,displaced_people_and_evacuations,not_humanitarian
908731674565005312,infrastructure_and_utility_damage,not_humanitarian
907453956468613121,displaced_people_and_evacuations,displaced_people_and_evacuations
907753187641380864,other_relevant_information,not_humanitarian
908998618979405824,infrastructure_and_utility_damage,not_humanitarian
906693986890416128,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908711968671977472,rescue_volunteering_or_donation_effort,displaced_people_and_evacuations
908325342435258369,injured_or_dead_people,injured_or_dead_people
909249564204503040,injured_or_dead_people,injured_or_dead_people
906920462126600192,sympathy_and_support,sympathy_and_support
907763802938028033,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908352527422210048,sympathy_and_support,rescue_volunteering_or_donation_effort
908047988974608384,infrastructure_and_utility_damage,not_humanitarian
909477564334395392,displaced_people_and_evacuations,injured_or_dead_people
905647847244050432,other_relevant_information,other_relevant_information
908859374113820673,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905477212807331840,other_relevant_information,other_relevant_information
907369266399379456,other_relevant_information,other_relevant_information
908118971131588610,injured_or_dead_people,injured_or_dead_people
905749390186487808,injured_or_dead_people,injured_or_dead_people
908038827540992000,other_relevant_information,infrastructure_and_utility_damage
908845919885545473,other_relevant_information,not_humanitarian
907385299478573056,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905308142938017793,other_relevant_information,other_relevant_information
908267497375367169,caution_and_advice,other_relevant_information
908786848268537856,rescue_volunteering_or_donation_effort,not_humanitarian
908468182675021824,other_relevant_information,not_humanitarian
905943404651184129,infrastructure_and_utility_damage,not_humanitarian
905492356715163648,not_humanitarian,injured_or_dead_people
905496447348600832,other_relevant_information,infrastructure_and_utility_damage
906093544317874176,other_relevant_information,other_relevant_information
908891017482526720,not_humanitarian,not_humanitarian
908430094221348864,other_relevant_information,other_relevant_information
908192069197451268,injured_or_dead_people,infrastructure_and_utility_damage
905323532120449024,other_relevant_information,other_relevant_information
907620128287858688,other_relevant_information,other_relevant_information
906591542055448576,displaced_people_and_evacuations,displaced_people_and_evacuations
905307852079816704,other_relevant_information,other_relevant_information
905714607469289472,injured_or_dead_people,injured_or_dead_people
905484426330689537,other_relevant_information,other_relevant_information
909380372756131840,infrastructure_and_utility_damage,other_relevant_information
907474796304228354,injured_or_dead_people,injured_or_dead_people
908464410003431424,infrastructure_and_utility_damage,other_relevant_information
906686673483730949,infrastructure_and_utility_damage,not_humanitarian
906447940335448065,displaced_people_and_evacuations,displaced_people_and_evacuations
907526641202626560,other_relevant_information,not_humanitarian
905715466034966528,not_humanitarian,sympathy_and_support
908015472666222592,infrastructure_and_utility_damage,infrastructure_and_utility_damage
905412527986810880,injured_or_dead_people,not_humanitarian
908179267909029888,not_humanitarian,other_relevant_information
908245476423725056,injured_or_dead_people,not_humanitarian
909425461893255168,rescue_volunteering_or_donation_effort,other_relevant_information
905507590209142784,other_relevant_information,caution_and_advice
908125657368055809,other_relevant_information,rescue_volunteering_or_donation_effort
908038335813357568,rescue_volunteering_or_donation_effort,other_relevant_information
909388318244327426,infrastructure_and_utility_damage,not_humanitarian
908719971441635329,infrastructure_and_utility_damage,other_relevant_information
908927214821023744,not_humanitarian,not_humanitarian
907835800158703616,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908884815000334336,infrastructure_and_utility_damage,not_humanitarian
908369130956476417,other_relevant_information,other_relevant_information
908407098693816320,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907995663811727362,injured_or_dead_people,injured_or_dead_people
906275995665170432,injured_or_dead_people,injured_or_dead_people
905514965020401665,infrastructure_and_utility_damage,other_relevant_information
908074355615133697,not_humanitarian,other_relevant_information
909461455963074560,rescue_volunteering_or_donation_effort,not_humanitarian
906384938231939073,sympathy_and_support,sympathy_and_support
908537562523996160,rescue_volunteering_or_donation_effort,other_relevant_information
906544313361997824,displaced_people_and_evacuations,displaced_people_and_evacuations
907827818788265990,other_relevant_information,other_relevant_information
906870945968619526,other_relevant_information,caution_and_advice
905525247218245632,not_humanitarian,other_relevant_information
909095388304592896,rescue_volunteering_or_donation_effort,other_relevant_information
908809224918044674,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908185396906881024,other_relevant_information,infrastructure_and_utility_damage
908127831066112000,rescue_volunteering_or_donation_effort,not_humanitarian
908286792717266944,infrastructure_and_utility_damage,not_humanitarian
905675396053532672,displaced_people_and_evacuations,displaced_people_and_evacuations
907827989899104256,other_relevant_information,other_relevant_information
909385856716288000,displaced_people_and_evacuations,displaced_people_and_evacuations
908475150529687552,infrastructure_and_utility_damage,not_humanitarian
908763624839184385,rescue_volunteering_or_donation_effort,other_relevant_information
907754184774180864,other_relevant_information,not_humanitarian
906992795029819392,other_relevant_information,other_relevant_information
908970383629537281,sympathy_and_support,sympathy_and_support
908862836117524481,displaced_people_and_evacuations,other_relevant_information
908432992179294208,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908758741411131392,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905711423321292800,injured_or_dead_people,not_humanitarian
908159803188531200,infrastructure_and_utility_damage,infrastructure_and_utility_damage
909399247786840064,infrastructure_and_utility_damage,not_humanitarian
907982177878597634,injured_or_dead_people,injured_or_dead_people
907058725332111360,infrastructure_and_utility_damage,infrastructure_and_utility_damage
909197250412326912,caution_and_advice,other_relevant_information
908405893296992257,rescue_volunteering_or_donation_effort,not_humanitarian
908505463884480512,caution_and_advice,other_relevant_information
908012989940420609,displaced_people_and_evacuations,infrastructure_and_utility_damage
908057217177288705,rescue_volunteering_or_donation_effort,not_humanitarian
908825239253069824,displaced_people_and_evacuations,displaced_people_and_evacuations
907913306177982464,infrastructure_and_utility_damage,sympathy_and_support
906092475357564928,other_relevant_information,rescue_volunteering_or_donation_effort
908607396821561344,other_relevant_information,not_humanitarian
907995620337754112,other_relevant_information,not_humanitarian
907021830833176578,not_humanitarian,not_humanitarian
908213374311206912,not_humanitarian,injured_or_dead_people
908564053370347521,injured_or_dead_people,infrastructure_and_utility_damage
908070329423196160,rescue_volunteering_or_donation_effort,not_humanitarian
907935206732173312,infrastructure_and_utility_damage,not_humanitarian
908418441933201409,infrastructure_and_utility_damage,infrastructure_and_utility_damage
905360565249249281,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905625117895655428,rescue_volunteering_or_donation_effort,other_relevant_information
907957297200160768,injured_or_dead_people,injured_or_dead_people
908252487882244096,other_relevant_information,not_humanitarian
906551035438780416,requests_or_urgent_needs,requests_or_urgent_needs
909209648380743680,infrastructure_and_utility_damage,not_humanitarian
908519821637308416,other_relevant_information,other_relevant_information
905885907064164353,other_relevant_information,other_relevant_information
909003359759323136,other_relevant_information,not_humanitarian
908483755333095424,injured_or_dead_people,not_humanitarian
907562850222268422,caution_and_advice,other_relevant_information
908200104548458497,other_relevant_information,other_relevant_information
905335700010217472,other_relevant_information,not_humanitarian
908412123470090240,rescue_volunteering_or_donation_effort,other_relevant_information
908298045711724545,injured_or_dead_people,injured_or_dead_people
906598076382629888,infrastructure_and_utility_damage,not_humanitarian
905427623261724672,sympathy_and_support,other_relevant_information
909386206370254849,other_relevant_information,other_relevant_information
905288907448868866,caution_and_advice,caution_and_advice
908027056159694849,infrastructure_and_utility_damage,other_relevant_information
908326414696329216,infrastructure_and_utility_damage,other_relevant_information
909495436808876033,displaced_people_and_evacuations,other_relevant_information
909065772810596353,rescue_volunteering_or_donation_effort,not_humanitarian
905724059945758720,injured_or_dead_people,injured_or_dead_people
909459690077245442,other_relevant_information,other_relevant_information
909480086486777856,infrastructure_and_utility_damage,caution_and_advice
905347397802438656,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908264124483809280,infrastructure_and_utility_damage,not_humanitarian
905492784538423296,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
908850475650486272,other_relevant_information,other_relevant_information
905386821655330816,rescue_volunteering_or_donation_effort,other_relevant_information
905745190576644096,injured_or_dead_people,injured_or_dead_people
908289002549080064,injured_or_dead_people,injured_or_dead_people
908440769660375041,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage
907412903388741632,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907660820921942016,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907575232323563520,infrastructure_and_utility_damage,other_relevant_information
908793111123554305,displaced_people_and_evacuations,displaced_people_and_evacuations
908393601343934469,infrastructure_and_utility_damage,not_humanitarian
908901008696385536,rescue_volunteering_or_donation_effort,sympathy_and_support
909449422387499008,sympathy_and_support,not_humanitarian
909068198825172992,sympathy_and_support,requests_or_urgent_needs
908247559545769985,injured_or_dead_people,injured_or_dead_people
907344279793672193,other_relevant_information,other_relevant_information
908629410005311489,injured_or_dead_people,injured_or_dead_people
908718452558516224,other_relevant_information,other_relevant_information
908302445683523584,other_relevant_information,other_relevant_information
906552880039067651,sympathy_and_support,sympathy_and_support
908871401758711808,other_relevant_information,infrastructure_and_utility_damage
905720724022841344,infrastructure_and_utility_damage,other_relevant_information
906864360684896256,other_relevant_information,not_humanitarian
905564758555975680,other_relevant_information,other_relevant_information
906326294039814144,other_relevant_information,not_humanitarian
905582857460088832,caution_and_advice,other_relevant_information
906649752644833280,caution_and_advice,other_relevant_information
907596967689310208,infrastructure_and_utility_damage,other_relevant_information
905714830425903105,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908282879683244033,caution_and_advice,infrastructure_and_utility_damage
908707113282805760,other_relevant_information,not_humanitarian
905641632766103553,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907314441875808256,infrastructure_and_utility_damage,infrastructure_and_utility_damage
907729306104852480,other_relevant_information,not_humanitarian
908418110142668800,infrastructure_and_utility_damage,other_relevant_information
907218455878926336,infrastructure_and_utility_damage,not_humanitarian
908871917062512645,other_relevant_information,sympathy_and_support
908008026807967744,injured_or_dead_people,injured_or_dead_people
909497104225226753,rescue_volunteering_or_donation_effort,not_humanitarian
908847790855421953,other_relevant_information,infrastructure_and_utility_damage
905657894196068352,rescue_volunteering_or_donation_effort,other_relevant_information
908351515932405760,caution_and_advice,not_humanitarian
908840266995466240,caution_and_advice,caution_and_advice
909400360028123136,other_relevant_information,other_relevant_information
908339624266928128,infrastructure_and_utility_damage,not_humanitarian
906485426759880704,displaced_people_and_evacuations,displaced_people_and_evacuations
908398870060605440,not_humanitarian,not_humanitarian
908381739038408704,infrastructure_and_utility_damage,infrastructure_and_utility_damage
905296152798666761,other_relevant_information,not_humanitarian
909065928482189313,injured_or_dead_people,injured_or_dead_people
908752246543994881,not_humanitarian,other_relevant_information
907124140066394112,other_relevant_information,other_relevant_information
907520492541812737,rescue_volunteering_or_donation_effort,requests_or_urgent_needs
908085538791575553,other_relevant_information,not_humanitarian
909081690353610752,infrastructure_and_utility_damage,infrastructure_and_utility_damage
909001541624975361,other_relevant_information,sympathy_and_support
907281308602261504,rescue_volunteering_or_donation_effort,not_humanitarian
908734429299867648,caution_and_advice,not_humanitarian
907712215297482752,infrastructure_and_utility_damage,other_relevant_information
908113947579973632,injured_or_dead_people,injured_or_dead_people
908831912449454080,rescue_volunteering_or_donation_effort,other_relevant_information
906278897792286721,other_relevant_information,not_humanitarian
908738347723399168,infrastructure_and_utility_damage,other_relevant_information
905522042090516480,infrastructure_and_utility_damage,infrastructure_and_utility_damage
909475186923261957,rescue_volunteering_or_donation_effort,other_relevant_information
907614609720320000,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
907093911881043968,infrastructure_and_utility_damage,caution_and_advice
905691496405495809,injured_or_dead_people,other_relevant_information
906204521126404096,caution_and_advice,other_relevant_information
905461589251325952,other_relevant_information,other_relevant_information
908593847466434561,not_humanitarian,not_humanitarian
908233627669954561,rescue_volunteering_or_donation_effort,sympathy_and_support
908990726222032896,injured_or_dead_people,other_relevant_information
909414225046654977,not_humanitarian,not_humanitarian
908778716381237248,infrastructure_and_utility_damage,requests_or_urgent_needs
908812819994378242,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905738580034772992,requests_or_urgent_needs,other_relevant_information
905910251941240833,displaced_people_and_evacuations,displaced_people_and_evacuations
908859284410306560,other_relevant_information,other_relevant_information
906282691569614849,displaced_people_and_evacuations,displaced_people_and_evacuations
907540176796356608,caution_and_advice,not_humanitarian
908383055752114176,infrastructure_and_utility_damage,not_humanitarian
906642420036640768,other_relevant_information,other_relevant_information
908460417453838336,infrastructure_and_utility_damage,caution_and_advice
905712060088111107,infrastructure_and_utility_damage,other_relevant_information
908442666471444480,not_humanitarian,other_relevant_information
908394707339939841,other_relevant_information,displaced_people_and_evacuations
907229948955451392,caution_and_advice,other_relevant_information
909103148765024256,other_relevant_information,other_relevant_information
905647233176965120,infrastructure_and_utility_damage,infrastructure_and_utility_damage
905410296050745345,other_relevant_information,other_relevant_information
909349265058799616,infrastructure_and_utility_damage,infrastructure_and_utility_damage
906627624293752832,other_relevant_information,displaced_people_and_evacuations
908150817437442049,injured_or_dead_people,injured_or_dead_people
909265899668066304,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908677093965418497,other_relevant_information,other_relevant_information
905647678935113730,injured_or_dead_people,injured_or_dead_people
908289113438244866,rescue_volunteering_or_donation_effort,not_humanitarian
909564098651807747,other_relevant_information,other_relevant_information
909343739415539712,sympathy_and_support,not_humanitarian
909087555659776000,infrastructure_and_utility_damage,caution_and_advice
908340621840146434,requests_or_urgent_needs,other_relevant_information
908163404401082368,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908160602295750659,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
905728389994172416,injured_or_dead_people,injured_or_dead_people
905985012360761344,infrastructure_and_utility_damage,infrastructure_and_utility_damage
908754388210016256,rescue_volunteering_or_donation_effort,not_humanitarian
908627992099868673,caution_and_advice,not_humanitarian
909494918619557895,other_relevant_information,not_humanitarian
906451061061378048,other_relevant_information,other_relevant_information
907928564200300545,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort
906457069263486976,sympathy_and_support,not_humanitarian
908153716741681153,rescue_volunteering_or_donation_effort,other_relevant_information
908934344676343808,displaced_people_and_evacuations,displaced_people_and_evacuations
906014234189774848,injured_or_dead_people,injured_or_dead_people
905636772109066240,infrastructure_and_utility_damage,other_relevant_information
